Corpus,Source/Author,Year range,File Name,Content,Interrogative pronoun,Interrogative Adverb,Expletive,Other,Not sure
martinicancreole,thereseleotin,2015-2020,thereseleotin18.txt,"Esklavajiss té chayé ' y Constantinople éti moun genyen ' y ba Pierre le Grand , pass an tan-an sé té lanmod ni ti joujou nwè ' w .",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin21.txt,"Ou ka anvi mandé kòw karanndouzmil fwa , si sé pa pliss , ess moun ki ka jwé Piess téyatt Matinik , pa ka menm pran tan ni li sa ki matjé an kréyol , ni chaché si yo ka egzisté , ni nonpli fè yo sóti anba fey , dékolé , épi rivé kité vèglaj la , éti pitett yo dwett lé séré yo a. Ess bagay la ké chanjé , omwen , pou Ti Chal ?",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin23.txt,"Sé moun tala éti lanmou , nou pòté ba yo é , lanmou yo menm , yo ban nou , ka press blijé nou ba kònou lotorizasion kwè yo imorvab , monef pou man di yo pa kay jenmen mò .",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin25.txt,I ka koumansé épi lannwel éti dépi prèmié kantik-la ou za batjé adan ' y ka kouri bon vidé .,,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin3.txt,"Finett wouvè asou lavi andéwò a , bagay la toutt moun ka kriyé latélé a , ka pòté ban nou toutt sé lo nouvel flipan an , éti ou ka tann mové lavanniz ki ka tonbé oliwon Latè , ka kontinié fè nou konsidiré Latè pa Latè , oben Latè la ka tounen fol , i za la ka tounen an manniè bankal afoss moun ka tonbé kon mouch .",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin36.txt,"Ess sé pass Matinik ka twouvé kòy adan an koté éti ledwa , sa yo ka kriyé lajistiss sé an bagay ki ka alé adan ansel sans , ki pa pou fett , lè sa ka déranjé ' w , oben ki pa ka jenmen menyen an konpangni .",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin38.txt,"Nou pa ni mémwa pou chonjé gran séraj lagrev 1900 an , ni ta 14 févriyé 1974 la nonpli , éti kondision travay sé zouvriyé a pa té swa , men nou toutt sav té ni an 14 juiyé ki fett .",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin4.txt,"I ka chayé nou alé adan an gran lanmè pawol djok ki ka gwoupé listwè koutt an kréyol , éti i ka fè pòtré sosiété a nou adan ' y lan .",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin43.txt,Ou kay bouzwen filmé moman an éti yo ka blenndé mett la kouttjok .,,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin43.txt,Men éti nou yé a ?,,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin51.txt,"Sa vré nou an novanm , sa vré novanm sé mwa éti toutt moun ka désann senmitjè onoré sa ki mò , ess sé pass ou ka frékanté senmitjè titak twop , titak twop sé jou tala , ki fè an tett ou kon adan bouch ou nou ni otan charnié ka fè siwawa ?",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin54.txt,"Ni dé pawol , ni dé teks , éti lè ou ka wè yo déviré anba zié ' w , yo ka viré ba ' w bon katjil é ou ka mandé kòw si Voltè pa té lé matjé pito Traité de la Méconnaissance de l ' Autre .",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin55.txt,"Menm si délè yo ba yo an non alafett pou toujou kontinié mété yo a djendjen , men nou ké sav , nou ké sòti adan lababatiz-la éti yo lé nou rété a , nou ké ni mak nou , trass nou , lè nou ké ni anba zié nou , kimoun ki fè péyi-a épi laswè yo , épi san yo épi lavi yo .",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin55.txt,"Sa nou ka atann pou toutt konmin Matinik montré i ni mémwè , i ka rikonnett sa ki ta ' y , kimoun i yé , i ka mété an istèl , an monniman , an plass , an koté éti loubli pa ni plass li ?",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin55.txt,"Sa nou , nou ni an mwens , pou nou pa ni an koté , an monniman éti nou ka gloriyé mémwè péyi nou , moun ki mété Matinik douboutt ?",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin59.txt,"Pa ni two two lontan toujou , an antrèprènè kanmiyon ki bien épi fransé-a , men éti lanng tala pa djè bien épi djenndan ' y piess , ay di : Je vous dis que la Martinique va souffert ! ''",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin60.txt,"Pou chonjé dèmen , tousa té kay ankò pi bel si dèyè chak sé renn lan , oben mini renn lan , té ka ni moun ki ni menm tem lan ka maché dèyè yo , moun éti rad yo pa blijé ni menm travay ki adan kostim sé renn lan , men ki ka fè chonjé ' y .",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin64.txt,"Sa vré ou pé asiré sé prété yo prété wou ' y pou toulbon , é ki sé an biyé pasaj ou trapé , pou alé san jenmen viré vini , é tousa pou pasé an ti zonng moman selman asou latè a. Ni dé fwa éti ou ka mandé kow ess sé pass dé sekten moun sav ki lavi yo pa ta yo , ki fè yo ka simen kouyon kon yo ka fè a ?",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin65.txt,"La éti man ka santi man ka fraksé a , la éti man ka santi konsidiré ni an bagay ki pa djè ka alé konmifoman , la éti man ka ladjé koutdjol tala , sé lè man ka wè lanmen Serge Letchimy pozé anlè zépol gòch madanm lan .",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin65.txt,"La éti man ka santi man ka fraksé a , la éti man ka santi konsidiré ni an bagay ki pa djè ka alé konmifoman , la éti man ka ladjé koutdjol tala , sé lè man ka wè lanmen Serge Letchimy pozé anlè zépol gòch madanm lan .",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin65.txt,"La éti man ka santi man ka fraksé a , la éti man ka santi konsidiré ni an bagay ki pa djè ka alé konmifoman , la éti man ka ladjé koutdjol tala , sé lè man ka wè lanmen Serge Letchimy pozé anlè zépol gòch madanm lan .",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin66.txt,"Jòdi jou ki koté nou ka jwenn an piébri ki sé toupiti tikaymitt , an piésapoti éti yo ka fè chiklé épi lagli ' y , pié mango dikan ki ba anlo moun déjinen , soupé ek désè , afoss i té ka koré ' w , pié mango kawott , mango zéfirin , pié mandarin-makak ?",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin69.txt,"Man anvi sav , pass man pa lé kwè piess , piess , men piess , ki sé mo fransé a immiscer ki za kouri vini ladjé kò ' y andidan an fraz kréyol , éti ou té kay pé di : man lé ou rantré adan lavi mwen .",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin7.txt,"La éti gwo tjak la yé a , sé dépi an lanmod débatjé andidan lanng kréyol la .",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin7.txt,"Nou bien ni ' y an anglé éti to abuse sé insulter sé pa abuser , to accomodate sé loger an fransé , sé pa accommoder , actually sé en fait , sé pa actuellement , a lecture sé an konférans , sé pa an lekti , a figure an anglé sé an chif , an fransé sé an fidji , a library sé pa an libréri , sé an bibliyotek .",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin7.txt,"Yo ka korijé ' w pou lanng fransé a , ek yo ka kité lavi woulé lè sé lanng kréyol la , éti fransé yo ka pòté adan ' y , ka chayé toutt mo kréyol alé , anmizi anmizi , kon an lariviè ki ka débòdé débòdé ' y , é chayé alé ek fè disparett chayé kréyol mo pa mo , istrikti pa istrikti ek toutt moun bien sanfoutépamal .",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin7.txt,"Ess sé lè servo nou ké ped richess la éti nou ni dé lanng lan , nou ké koumansé konprannétila wotè mizi responsabilité nou yé ?",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin72.txt,"Nou sav ni sa yo ka kriyé braslé élektwonik jòdi , sé pou suiv vòlè toupatou éti yo sé yé .",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin74.txt,"Poutji pèsonn pa aprann li konnett la privasion , montré ' y éti laliman lavian sosiété yé , esplitjé ' y ki libèté an moun sé posibilité rifizé fè sa ki pa bon ?",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin76.txt,"Pou twa , ni dé koté éti si ou sé alé né kochi , ababa , jimo , albinoss , si ou sé né-kwafé , si ou sé ni chivé wouss , si ou sé nett avan nèf mwa , oben épi an ti dan an bouch ou , si ou sé ni dan goté , yo té ka déklaré ou sé an timanmay ki chòché , é yo té ka frakasé ' w .",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin76.txt,"Mess éti , sa ou pa sav gran pasé ' w , éti yo té ka déklaré tou , fok sakrifié an jennfi ki pa konnett lavi .",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin76.txt,"Mess éti , sa ou pa sav gran pasé ' w , éti yo té ka déklaré tou , fok sakrifié an jennfi ki pa konnett lavi .",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin77.txt,"Toutt souvinans tala pa pou opozé nou mandé éti sé konfiti nou an pasé , jòdi jou ?",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin80.txt,"Lanmò Gavroche Le Bloc-notes de Térèz LEOTIN Blocs-notes Lundi , 20 Juin , 2016 - 21:22 I té ka trennen anlè bouden , galopé a kalpatt , pran pannié ' y an dan ' y , tòd , glinsé , vansé kòchi akwèdi lanm lanmè , zannzolé kon sèpan , pou ay bò an moun mò , éti i té ka alé chaché tousa ki té adan swa sak li a oben adan kartouch fizi ' y i té ka alé vidé .... ..... Dépi barikad la , éti i té titak toupré toujou , pèsonn pa té ka nòz di ' y déviré , pou yo piess pa té fé sé lézott la wè étila i té yé .",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin80.txt,"Lanmò Gavroche Le Bloc-notes de Térèz LEOTIN Blocs-notes Lundi , 20 Juin , 2016 - 21:22 I té ka trennen anlè bouden , galopé a kalpatt , pran pannié ' y an dan ' y , tòd , glinsé , vansé kòchi akwèdi lanm lanmè , zannzolé kon sèpan , pou ay bò an moun mò , éti i té ka alé chaché tousa ki té adan swa sak li a oben adan kartouch fizi ' y i té ka alé vidé .... ..... Dépi barikad la , éti i té titak toupré toujou , pèsonn pa té ka nòz di ' y déviré , pou yo piess pa té fé sé lézott la wè étila i té yé .",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin80.txt,"Asou kò an kaporal i twouvé an ponp-lapoud.- Pou laswèf i di , é i mété ' y an fon pòch li.Afoss bay douvan konsa , i rivé an koté éti brouya , fiziyad la té lévé a , té za vini an manniè transparan .",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin80.txt,".... An menm moman éti Gavroche té ka débarasé pòch plen kartouch , an sèjan ki té ded lonjé bò an bòn , an bal alé trapé boug la.- Andjett sa , Gavroche di .",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin80.txt,"Asiz anlè fess li , an gran fil san té ka flandjé fidji ' y , i lévé dé bra ' y anlè , i gadé koté a éti sé koutt fizi a té sòti a , é i koumansé vréyé chanté monté : Man tonbé atè.Pa lapéti Voltè , Nen mwen nan ravin dlo , Pa lapéti ..... É i pé nett .",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin84.txt,"Sé té an préparasion , éti rasin pié vervenn , ta balié dou , ta zebavè , zeb-anmè , sirrio , brizé té tranpé adan an karaf ki té la ka paré ' w pou moman an , yo té chwézi a , pou ba ' w bagay la .",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin84.txt,"Anpliss , lajénérasion tala pa ka pran pij , anlo parmi yo ka kité lespri yo garé , pou alé chaché éti ladwog pé mennen yo jwenn lafoli , é si yo sé pran pij , sé ta Fab Esope la ki té ké bon ba yo : '' Ma commère , il vous faut purger Avec quatre grains d'ellébore . ''",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin87.txt,"Konsi i té ka mandé kò ' y , ess i ni ansel koté o Mond éti an moun ka né méchan , menm manniè ou ka né rich ou ka né pov , ou ka né Wa oben ou ka né Renn ?",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin89.txt,"Ess sé pa pou mété ' y a léto lanati té ké ba ' y kay , ba ' y tousa ki fo pou fè ' y konprann ou awogan , men ou kay toujou atann lapli , ou kay toujou chaché éti an ti fey yé pou mété anba dan ' w ?",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin90.txt,"Bò lanmel la , lavi bitasion an té ka koumansé débalé , avan i té rivé an chan kann lan éti toupadan ou té ka travay ou té ka kité pawol palé palé ' y .",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin90.txt,"Misié té ka pran an ti lanmonné pou djéri bless , djéri mòsi betlonng , sové ' w anba malkadi , sévré ' w pou fè ' w kité wonm , fè mari ' w déviré , tiré ' w anba tablati malpalan , bagay éti toutt doktè , tou doktè yo doktè a , poko té sa djéri , menmsi yo té désann fè létid lott bò dlo La Sorbonne .",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin90.txt,Sé té Dimi pott éti lavi ki té malonnett épi ' y pa té chonjé kité ansel chans an lanmen ' y ba ' y .,,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin90.txt,Sé té an kay éti toutt moun té ka chaché sav kouman an toupiti ti labri-lapli kon taa sé pé té tjenbé toutt an popilasion moun .,,,,,
